Date,Close,High,Low,Open,Volume,Ticker,Sector
,BBL.BK,BBL.BK,BBL.BK,BBL.BK,BBL.BK,,
2019-08-07,132.98731994628906,138.4153738216478,132.98731994628906,137.6399375537394,17885600,BBL.BK,Banking
2019-08-08,131.0487518310547,133.37506103515625,131.0487518310547,132.98734283447266,7778700,BBL.BK,Banking
2019-08-09,133.76278686523438,134.53822331082992,131.82419575124547,131.82419575124547,7718300,BBL.BK,Banking
2019-08-13,132.59959411621094,134.15046656201457,132.21187600476003,133.37503033911275,4429900,BBL.BK,Banking
2019-08-14,127.94700622558594,133.76277923583984,126.78385162353516,133.37506103515625,11816000,BBL.BK,Banking
2019-08-15,129.4978790283203,129.8855972290039,127.17156982421875,127.55928802490234,8681300,BBL.BK,Banking
2019-08-16,134.15049743652344,134.53821563720703,130.2733154296875,130.2733154296875,7753700,BBL.BK,Banking
2019-08-19,134.15049743652344,135.7013702392578,132.21190643310547,134.92593383789062,6451600,BBL.BK,Banking
2019-08-20,131.0487518310547,134.53821563720703,131.0487518310547,134.15049743652344,4361000,BBL.BK,Banking
2019-08-21,131.8241729736328,132.98732744104723,129.1101458829992,131.0487366620232,6638500,BBL.BK,Banking
2019-08-22,132.59959411621094,132.98731222766185,131.0487216704073,131.82415789330912,6355000,BBL.BK,Banking
2019-08-23,133.37506103515625,133.76277923583984,132.59962463378906,132.59962463378906,1942500,BBL.BK,Banking
2019-08-26,131.4364776611328,132.21191410751118,130.66104121475445,131.824195884322,4122300,BBL.BK,Banking
2019-08-27,131.0487518310547,131.82418823242188,130.2733154296875,131.43647003173828,4037200,BBL.BK,Banking
2019-08-28,129.4978790283203,132.98734283447266,129.4978790283203,131.82418823242188,5495300,BBL.BK,Banking
2019-08-29,130.6610107421875,131.04872887495364,129.11013821112297,129.88557447665525,3334900,BBL.BK,Banking
2019-08-30,132.59959411621094,132.98731222766185,131.4364397818582,131.82415789330912,4158800,BBL.BK,Banking
2019-09-02,132.2119140625,132.98735050861436,131.43647761638562,132.98735050861436,2646500,BBL.BK,Banking
2019-09-03,130.6610107421875,132.21188327325206,130.6610107421875,132.21188327325206,4249400,BBL.BK,Banking
2019-09-04,130.66102600097656,132.23052781480212,130.66102600097656,130.66102600097656,3033100,BBL.BK,Banking
2019-09-05,131.05340576171875,131.83815669442365,130.26865482901385,131.4457812280712,2987400,BBL.BK,Banking
2019-09-06,131.83815002441406,132.62290091741653,131.0533991314116,131.83815002441406,2616100,BBL.BK,Banking
2019-09-09,132.23049926757812,132.62287463632464,131.44574853008507,132.62287463632464,1616000,BBL.BK,Banking
2019-09-10,134.1923828125,135.36950897752195,132.23050587079678,132.62288125913744,8624000,BBL.BK,Banking
2019-09-11,139.2932891845703,139.68566464706205,135.36953455965283,135.36953455965283,12642800,BBL.BK,Banking
2019-09-12,141.2551727294922,144.0018010881212,140.4704217698839,141.2551727294922,16046800,BBL.BK,Banking
2019-09-13,138.90090942382812,141.6475375762767,138.50853397347834,141.25516212592692,6383400,BBL.BK,Banking
2019-09-16,135.76190185546875,138.90090536657786,134.58477553880283,138.5085299276892,7640000,BBL.BK,Banking
2019-09-17,135.3695526123047,138.1161812160326,135.3695526123047,135.76192812712296,6303600,BBL.BK,Banking
2019-09-18,138.50856018066406,139.2933112298463,136.54668255770846,136.54668255770846,8284400,BBL.BK,Banking
2019-09-19,140.86279296875,141.64754390450906,138.50854016147284,138.90091562935237,12380800,BBL.BK,Banking
2019-09-20,141.2551727294922,142.82467464870876,140.4704217698839,141.2551727294922,13719500,BBL.BK,Banking
2019-09-23,139.2932891845703,142.03991742201254,138.90091372207857,140.8627910345373,3933900,BBL.BK,Banking
2019-09-24,140.47039794921875,140.86277336248472,139.29327170942082,139.29327170942082,3070600,BBL.BK,Banking
2019-09-25,141.2551727294922,141.2551727294922,138.90091985066732,139.29329533047147,3041600,BBL.BK,Banking
2019-09-26,138.1161651611328,142.4322953224182,138.1161651611328,141.64754438400269,5094400,BBL.BK,Banking
2019-09-27,137.3314208984375,137.3314208984375,135.36954345703126,136.15429443359375,6568500,BBL.BK,Banking
2019-09-30,136.154296875,137.33142336095102,136.154296875,136.546672370317,3637800,BBL.BK,Banking
2019-10-01,135.76190185546875,136.93902817213467,134.97715097769148,136.54665273324602,5128300,BBL.BK,Banking
2019-10-02,132.23049926757812,134.97712684880378,131.44574853008507,134.97712684880378,8334300,BBL.BK,Banking
2019-10-03,132.23049926757812,133.4076253738177,131.44574853008507,131.44574853008507,3865800,BBL.BK,Banking
2019-10-04,129.8762664794922,132.23051904407512,129.8762664794922,132.23051904407512,4682900,BBL.BK,Banking
2019-10-07,131.44577026367188,132.62289656454058,130.26864396280317,130.26864396280317,2881900,BBL.BK,Banking
2019-10-08,131.05340576171875,131.83815669442365,130.26865482901385,131.83815669442365,5376900,BBL.BK,Banking
2019-10-09,132.23049926757812,132.23049926757812,130.2686224238455,130.2686224238455,2871100,BBL.BK,Banking
2019-10-10,130.66102600097656,131.83815236134572,130.26865054752017,131.44577690788933,2974300,BBL.BK,Banking
2019-10-11,133.01527404785156,133.01527404785156,130.66102140983648,130.66102140983648,3713100,BBL.BK,Banking
2019-10-15,131.05340576171875,133.015283093481,130.26865482901385,132.62290762712857,6518500,BBL.BK,Banking
2019-10-16,131.05340576171875,131.4457812280712,129.8762793626614,131.05340576171875,5832800,BBL.BK,Banking
2019-10-17,130.66102600097656,131.44577690788933,130.26865054752017,131.44577690788933,3361400,BBL.BK,Banking
2019-10-18,131.44577026367188,131.44577026367188,129.87626852918027,130.26864396280317,2685800,BBL.BK,Banking
2019-10-21,131.44577026367188,132.62289656454058,131.44577026367188,132.62289656454058,5686200,BBL.BK,Banking
2019-10-22,132.23049926757812,132.62287463632464,131.44574853008507,132.23049926757812,3941700,BBL.BK,Banking
2019-10-24,128.6991729736328,133.80005482929508,126.344919809481,132.62292824721916,15773000,BBL.BK,Banking
2019-10-25,129.48390197753906,130.26865289861504,127.52202467484908,129.09152651700106,6574800,BBL.BK,Banking
2019-10-28,129.48390197753906,129.48390197753906,127.91440013538707,129.48390197753906,2690200,BBL.BK,Banking
2019-10-29,130.66102600097656,130.66102600097656,128.69914873369464,129.4838996406074,4598000,BBL.BK,Banking
2019-10-30,138.50856018066406,138.90093570525516,131.05342521343283,131.05342521343283,14014200,BBL.BK,Banking
2019-10-31,136.5466766357422,139.68568069633397,136.5466766357422,138.50855417361205,8902400,BBL.BK,Banking
2019-11-01,136.5466766357422,137.7238031584641,135.36955011302027,136.93905214331616,3973500,BBL.BK,Banking
2019-11-04,138.50856018066406,139.2933112298463,136.54668255770846,136.9390580822996,4867100,BBL.BK,Banking
2019-11-05,138.1161651611328,139.68566703796387,137.72378969192505,138.90091609954834,4773700,BBL.BK,Banking
2019-11-06,139.68565368652344,140.47040454993086,137.33140109630114,137.72377652800486,7513400,BBL.BK,Banking
2019-11-07,140.47039794921875,140.86277336248472,138.1161454696229,139.6856471226868,4349100,BBL.BK,Banking
2019-11-08,139.68565368652344,141.25515541333831,138.900902823116,141.25515541333831,4099800,BBL.BK,Banking
2019-11-11,137.72377014160156,139.2932717956369,136.9390193145839,138.90089638212808,5752200,BBL.BK,Banking
2019-11-12,139.2932891845703,139.68566464706205,137.72378733460332,137.72378733460332,2544100,BBL.BK,Banking
2019-11-13,136.93902587890625,138.90090304049517,136.54665044658847,138.5085276081774,3043900,BBL.BK,Banking
2019-11-14,136.154296875,137.72379885626802,135.761921379683,137.33142336095102,2416300,BBL.BK,Banking
2019-11-15,135.76190185546875,137.72377904991194,135.76190185546875,136.54665273324602,1840400,BBL.BK,Banking
2019-11-18,136.154296875,136.546672370317,134.19241939841498,136.154296875,2826100,BBL.BK,Banking
2019-11-19,136.5466766357422,136.5466766357422,134.58479909787235,134.58479909787235,2565000,BBL.BK,Banking
2019-11-20,138.1161651611328,139.2932915687561,136.154287815094,136.154287815094,3271100,BBL.BK,Banking
2019-11-21,139.2932891845703,139.2932891845703,137.33141187211157,137.33141187211157,4029600,BBL.BK,Banking
2019-11-22,140.0780487060547,140.86279967919785,138.90092224633995,139.6856732194831,6525700,BBL.BK,Banking
2019-11-25,140.47039794921875,141.25514877575068,139.29327170942082,140.86277336248472,3234100,BBL.BK,Banking
2019-11-26,138.90090942382812,140.4704112252273,138.11615852312855,139.68566032452773,4696400,BBL.BK,Banking
2019-11-27,138.50856018066406,139.6856867544374,138.50856018066406,138.90093570525516,2589000,BBL.BK,Banking
2019-11-28,139.68565368652344,140.47040454993086,138.900902823116,139.68565368652344,2773900,BBL.BK,Banking
2019-11-29,138.50856018066406,140.07806227902853,136.9390580822996,139.2933112298463,3846600,BBL.BK,Banking
2019-12-02,136.5466766357422,138.50855417361205,135.76192562059424,138.50855417361205,4808900,BBL.BK,Banking
2019-12-03,136.154296875,136.939047865634,135.761921379683,135.761921379683,2657800,BBL.BK,Banking
2019-12-04,133.4076385498047,135.76189099480123,133.4076385498047,135.76189099480123,4713100,BBL.BK,Banking
2019-12-06,133.01527404785156,134.97715124619745,131.83814772884404,133.40764948752073,4044300,BBL.BK,Banking
2019-12-09,134.58477783203125,134.97715327760568,133.01527604973353,133.40765149530796,4643600,BBL.BK,Banking
2019-12-11,132.62289428710938,134.977146848419,132.23051886022444,133.8000205677642,3938200,BBL.BK,Banking
2019-12-12,126.7373046875,128.69918246904024,125.56017801857585,128.69918246904024,39901200,BBL.BK,Banking
2019-12-13,118.8897705078125,123.99065175072195,118.8897705078125,123.20590079027434,83905600,BBL.BK,Banking
2019-12-16,118.8897705078125,122.02877434960293,118.8897705078125,120.06689694848392,33426500,BBL.BK,Banking
2019-12-17,122.421142578125,122.421142578125,119.67451437925682,120.06688983623798,22645700,BBL.BK,Banking
2019-12-18,122.81352233886719,123.99064875106079,122.42114686813598,122.81352233886717,18720100,BBL.BK,Banking
2019-12-19,124.77539825439453,125.56014918681211,122.8135209233506,123.20589638955937,21502400,BBL.BK,Banking
2019-12-20,123.99063110351562,125.5601327630538,123.99063110351562,125.16775734816926,11727500,BBL.BK,Banking
2019-12-23,125.95252990722656,125.95252990722656,123.99065249434142,124.77540345949548,8493500,BBL.BK,Banking
2019-12-24,125.95252990722656,126.73728087238062,124.77540345949548,126.3449053898036,7747600,BBL.BK,Banking
2019-12-25,126.34489440917969,126.7372698576554,125.16776806375255,125.56014351222827,3288700,BBL.BK,Banking
2019-12-26,125.56015014648438,126.3449010848999,125.56015014648438,126.3449010848999,3580900,BBL.BK,Banking
2019-12-27,125.16777801513672,126.34490445415055,124.77540253546545,125.95252897447928,8293700,BBL.BK,Banking
2019-12-30,125.56015014648438,126.3449010848999,124.38302373886108,125.16777467727661,10252800,BBL.BK,Banking
2020-01-02,128.30679321289062,128.30679321289062,125.95254012641557,126.34491564082808,11084000,BBL.BK,Banking
2020-01-03,125.95252990722656,127.91440732011172,125.56015442464954,127.91440732011172,10606900,BBL.BK,Banking
2020-01-06,122.421142578125,124.38301986303085,122.421142578125,123.99064440604968,12765000,BBL.BK,Banking
2020-01-07,122.81352233886719,123.5982732803296,118.49739216082392,123.20589780959838,17097500,BBL.BK,Banking
2020-01-08,120.06689453125,121.63639642054738,120.06689453125,120.45927000357435,9302200,BBL.BK,Banking
2020-01-09,121.2440185546875,122.02876948384406,120.45926762553096,121.63639401926578,7361900,BBL.BK,Banking
2020-01-10,121.2440185546875,122.02876948384406,120.85164309010922,121.63639401926578,4729600,BBL.BK,Banking
2020-01-13,120.06689453125,122.02877189287173,120.06689453125,121.63639642054738,6847200,BBL.BK,Banking
2020-01-14,119.67452239990234,120.85164884973746,119.28214691662399,120.45927336645909,7284000,BBL.BK,Banking
2020-01-15,119.28214263916016,120.85164451599121,118.10501623153687,119.67451810836792,12351600,BBL.BK,Banking
2020-01-16,121.2440185546875,121.63639401926578,118.88976576721784,119.28214123179612,11451200,BBL.BK,Banking
2020-01-17,120.85165405273438,122.81353155359047,120.85165405273439,122.42115605341924,10320800,BBL.BK,Banking
2020-01-20,117.7126235961914,119.28212524414063,117.3202481842041,118.88974983215333,17062900,BBL.BK,Banking
2020-01-21,115.7507553100586,118.49738340216167,114.96600442660056,118.10500796043266,22369500,BBL.BK,Banking
